sample,time,window,precision,modulation,band,power,payload,tx2rf
2787,2018-05-31 09:54:33.839961,0.0004,4.0000400004000045e-09,5,4,17,13,0.00012567325673256734
2788,2018-05-31 09:54:34.861076,0.0004,4.0000400004000045e-09,5,29,10,63,0.00012732927329273295
2789,2018-05-31 09:54:35.791012,0.0004,4.0000400004000045e-09,1,37,14,28,0.00012672126721267215
2790,2018-05-31 09:54:36.759100,0.0004,4.0000400004000045e-09,9,26,4,52,0.00012605726057260573
2791,2018-05-31 09:54:37.714782,0.0004,4.0000400004000045e-09,1,29,20,24,0.00012647726477264774
2792,2018-05-31 09:54:38.672724,0.0004,4.0000400004000045e-09,3,20,20,46,0.00012637326373263734
2793,2018-05-31 09:54:39.591447,0.0004,4.0000400004000045e-09,1,23,7,26,0.00012581325813258135
2794,2018-05-31 09:54:40.605557,0.0004,4.0000400004000045e-09,2,27,9,50,0.00012576525765257653
2795,2018-05-31 09:54:41.524260,0.0004,4.0000400004000045e-09,4,15,10,4,0.00012663726637266375
2796,2018-05-31 09:54:42.462204,0.0004,4.0000400004000045e-09,0,7,15,8,0.00012580125801258014
2797,2018-05-31 09:54:43.394696,0.0004,4.0000400004000045e-09,4,7,17,57,0.00012704527045270453
2798,2018-05-31 09:54:44.319708,0.0004,4.0000400004000045e-09,8,40,16,41,0.00012592125921259215
2799,2018-05-31 09:54:45.241901,0.0004,4.0000400004000045e-09,3,50,12,47,0.00012573725737257375
2800,2018-05-31 09:54:46.209890,0.0004,4.0000400004000045e-09,2,6,-3,44,0.00012675726757267573
2801,2018-05-31 09:54:47.182706,0.0004,4.0000400004000045e-09,4,10,2,33,0.00012580925809258095
2802,2018-05-31 09:54:48.151262,0.0004,4.0000400004000045e-09,0,32,-2,15,0.00012661726617266175
2803,2018-05-31 09:54:49.094724,0.0004,4.0000400004000045e-09,5,29,-3,47,0.00012809728097280975
2804,2018-05-31 09:54:50.083751,0.0004,4.0000400004000045e-09,2,23,10,7,0.00012578925789257894
2805,2018-05-31 09:54:51.078198,0.0004,4.0000400004000045e-09,3,48,9,50,0.00012643326433264335
2806,2018-05-31 09:54:52.112673,0.0004,4.0000400004000045e-09,6,15,21,27,0.00012595325953259533
2807,2018-05-31 09:54:53.071008,0.0004,4.0000400004000045e-09,9,50,21,3,0.00012583325833258335
2808,2018-05-31 09:54:54.025293,0.0004,4.0000400004000045e-09,3,23,2,60,0.00012574525745257453
2809,2018-05-31 09:54:54.949622,0.0004,4.0000400004000045e-09,7,36,0,15,0.00012575325753257533
2810,2018-05-31 09:54:55.930237,0.0004,4.0000400004000045e-09,0,40,0,9,0.00012655726557265573
2811,2018-05-31 09:54:56.931158,0.0004,4.0000400004000045e-09,5,3,19,31,0.00012577325773257734
2812,2018-05-31 09:54:57.864329,0.0004,4.0000400004000045e-09,0,46,22,56,0.00012577325773257734
2813,2018-05-31 09:54:58.834862,0.0004,4.0000400004000045e-09,6,17,19,27,0.00012577325773257734
2814,2018-05-31 09:54:59.748043,0.0004,4.0000400004000045e-09,8,18,17,9,0.00012714527145271453
2815,2018-05-31 09:55:00.708235,0.0004,4.0000400004000045e-09,6,17,1,11,0.00012580125801258014
2816,2018-05-31 09:55:01.634034,0.0004,4.0000400004000045e-09,6,34,7,18,0.00012568925689256894
2817,2018-05-31 09:55:02.566970,0.0004,4.0000400004000045e-09,0,0,14,22,0.00012576125761257613
2818,2018-05-31 09:55:03.499018,0.0004,4.0000400004000045e-09,8,51,-1,47,0.00012645326453264533
2819,2018-05-31 09:55:04.466273,0.0004,4.0000400004000045e-09,9,33,14,6,0.00012637326373263734
2820,2018-05-31 09:55:05.411640,0.0004,4.0000400004000045e-09,9,18,1,58,0.00012676526765267654
2821,2018-05-31 09:55:06.328569,0.0004,4.0000400004000045e-09,0,35,16,16,0.00012590125901259014
2822,2018-05-31 09:55:07.260530,0.0004,4.0000400004000045e-09,4,5,21,24,0.00012630526305263055
2823,2018-05-31 09:55:08.228625,0.0004,4.0000400004000045e-09,6,6,5,40,0.00012573725737257375
2824,2018-05-31 09:55:09.292128,0.0004,4.0000400004000045e-09,9,8,3,27,0.00012671326713267135
2825,2018-05-31 09:55:10.341206,0.0004,4.0000400004000045e-09,5,20,8,9,0.00012710527105271055
2826,2018-05-31 09:55:11.282018,0.0004,4.0000400004000045e-09,3,9,20,58,0.00012661726617266175
2827,2018-05-31 09:55:12.248553,0.0004,4.0000400004000045e-09,8,9,-1,24,0.00012592125921259215
2828,2018-05-31 09:55:13.201304,0.0004,4.0000400004000045e-09,3,24,17,31,0.00012602126021260215
2829,2018-05-31 09:55:14.244409,0.0004,4.0000400004000045e-09,4,37,6,47,0.00012573325733257335
2830,2018-05-31 09:55:15.236237,0.0004,4.0000400004000045e-09,7,17,4,33,0.00012694126941269413
2831,2018-05-31 09:55:16.169840,0.0004,4.0000400004000045e-09,6,15,22,53,0.00012577325773257734
2832,2018-05-31 09:55:17.142001,0.0004,4.0000400004000045e-09,3,24,22,50,0.00012577725777257774
2833,2018-05-31 09:55:18.059533,0.0004,4.0000400004000045e-09,5,17,13,25,0.00012583325833258335
2834,2018-05-31 09:55:18.998141,0.0004,4.0000400004000045e-09,4,31,6,4,0.00012798927989279894
2835,2018-05-31 09:55:19.964222,0.0004,4.0000400004000045e-09,4,46,2,45,0.00012636926369263694
2836,2018-05-31 09:55:20.943761,0.0004,4.0000400004000045e-09,9,51,22,17,0.00012588525885258854
2837,2018-05-31 09:55:21.959441,0.0004,4.0000400004000045e-09,1,1,0,3,0.00012582925829258295
2838,2018-05-31 09:55:22.926027,0.0004,4.0000400004000045e-09,7,43,11,59,0.00012569725697256974
2839,2018-05-31 09:55:23.876051,0.0004,4.0000400004000045e-09,6,48,2,7,0.00012669326693266934
2840,2018-05-31 09:55:24.820428,0.0004,4.0000400004000045e-09,0,21,8,20,0.00012626926269262694
2841,2018-05-31 09:55:25.815403,0.0004,4.0000400004000045e-09,1,36,11,44,0.00012696926969269694
2842,2018-05-31 09:55:26.802461,0.0004,4.0000400004000045e-09,1,13,8,4,0.00012625726257262573
2843,2018-05-31 09:55:27.775900,0.0004,4.0000400004000045e-09,8,3,19,52,0.00012704127041270413
2844,2018-05-31 09:55:28.808378,0.0004,4.0000400004000045e-09,1,49,8,42,0.00012604126041260413
2845,2018-05-31 09:55:29.836149,0.0004,4.0000400004000045e-09,5,43,2,19,0.00012577725777257774
2846,2018-05-31 09:55:30.812913,0.0004,4.0000400004000045e-09,7,34,-2,58,0.00012575325753257533
2847,2018-05-31 09:55:31.773097,0.0004,4.0000400004000045e-09,5,24,16,19,0.00012586125861258613
2848,2018-05-31 09:55:32.727925,0.0004,4.0000400004000045e-09,9,19,22,43,0.00012745727457274573
2849,2018-05-31 09:55:33.651696,0.0004,4.0000400004000045e-09,8,35,21,62,0.00012616926169261694
2850,2018-05-31 09:55:34.569565,0.0004,4.0000400004000045e-09,9,44,-1,18,0.00012580525805258054
2851,2018-05-31 09:55:35.505870,0.0004,4.0000400004000045e-09,7,23,6,37,0.00012578125781257814
2852,2018-05-31 09:55:36.459375,0.0004,4.0000400004000045e-09,4,41,7,6,0.00012620926209262095
2853,2018-05-31 09:55:37.438010,0.0004,4.0000400004000045e-09,2,20,11,13,0.00012653326533265335
2854,2018-05-31 09:55:38.456258,0.0004,4.0000400004000045e-09,6,39,3,5,0.00012581325813258135
2855,2018-05-31 09:55:39.494297,0.0004,4.0000400004000045e-09,8,45,15,43,0.00012591325913259135
2856,2018-05-31 09:55:40.414779,0.0004,4.0000400004000045e-09,0,33,0,30,0.00012591325913259135
2857,2018-05-31 09:55:41.393731,0.0004,4.0000400004000045e-09,3,43,10,14,0.00012576925769257693
2858,2018-05-31 09:55:42.354990,0.0004,4.0000400004000045e-09,8,31,22,6,0.00012789727897278975
2859,2018-05-31 09:55:43.420230,0.0004,4.0000400004000045e-09,1,36,16,36,0.00012694126941269413
2860,2018-05-31 09:55:44.501945,0.0004,4.0000400004000045e-09,2,45,0,51,0.00012579325793257934
2861,2018-05-31 09:55:45.422954,0.0004,4.0000400004000045e-09,9,6,10,13,0.00012645726457264573
2862,2018-05-31 09:55:46.393997,0.0004,4.0000400004000045e-09,3,11,6,46,0.00012574925749257493
2863,2018-05-31 09:55:47.339871,0.0004,4.0000400004000045e-09,3,26,6,5,0.00012585725857258573
2864,2018-05-31 09:55:48.282592,0.0004,4.0000400004000045e-09,0,45,19,6,0.00012576925769257693
2865,2018-05-31 09:55:49.269557,0.0004,4.0000400004000045e-09,2,13,1,19,0.00012583325833258335
2866,2018-05-31 09:56:20.009724,0.0004,4.0000400004000045e-09,8,31,1,23,
2867,2018-05-31 09:56:20.963897,0.0004,4.0000400004000045e-09,8,30,-1,15,0.00012609326093260934
2868,2018-05-31 09:56:21.939271,0.0004,4.0000400004000045e-09,4,47,19,59,0.00012574925749257493
2869,2018-05-31 09:56:22.939010,0.0004,4.0000400004000045e-09,1,27,-1,1,0.00012582925829258295
2870,2018-05-31 09:56:23.905766,0.0004,4.0000400004000045e-09,3,37,6,8,0.00012615726157261573
2871,2018-05-31 09:56:24.885813,0.0004,4.0000400004000045e-09,3,43,5,51,0.00012583725837258375
2872,2018-05-31 09:56:25.832540,0.0004,4.0000400004000045e-09,5,44,1,17,0.00012576925769257693
2873,2018-05-31 09:56:26.907299,0.0004,4.0000400004000045e-09,0,30,17,35,0.00012780527805278055
2874,2018-05-31 09:56:27.911790,0.0004,4.0000400004000045e-09,3,45,19,53,0.00012574925749257493
2875,2018-05-31 09:56:28.819214,0.0004,4.0000400004000045e-09,1,33,18,21,0.00012580925809258095
2876,2018-05-31 09:56:29.823259,0.0004,4.0000400004000045e-09,1,49,20,33,0.00012687726877268774
2877,2018-05-31 09:56:30.865082,0.0004,4.0000400004000045e-09,2,34,20,25,0.00012574925749257493
2878,2018-05-31 09:56:31.766255,0.0004,4.0000400004000045e-09,6,35,13,12,0.00012572125721257215
2879,2018-05-31 09:56:32.854948,0.0004,4.0000400004000045e-09,6,2,9,57,0.00012573325733257335
2880,2018-05-31 09:56:33.825222,0.0004,4.0000400004000045e-09,0,34,2,35,0.00012614926149261493
2881,2018-05-31 09:56:34.805691,0.0004,4.0000400004000045e-09,5,32,7,55,0.00012582125821258215
2882,2018-05-31 09:56:35.714013,0.0004,4.0000400004000045e-09,2,2,3,28,0.00012633326333263335
2883,2018-05-31 09:56:36.674895,0.0004,4.0000400004000045e-09,7,9,9,22,0.00012625726257262573
2884,2018-05-31 09:56:37.651112,0.0004,4.0000400004000045e-09,7,12,22,47,0.00012599725997259974
2885,2018-05-31 09:56:38.734628,0.0004,4.0000400004000045e-09,0,4,6,24,0.00012595325953259533
2886,2018-05-31 09:56:39.724598,0.0004,4.0000400004000045e-09,9,5,18,12,0.00012791727917279175
2887,2018-05-31 09:56:40.764182,0.0004,4.0000400004000045e-09,2,48,13,53,0.00012685726857268573
2888,2018-05-31 09:56:41.763769,0.0004,4.0000400004000045e-09,5,32,9,26,0.00012580125801258014
2889,2018-05-31 09:56:42.698502,0.0004,4.0000400004000045e-09,6,34,8,54,0.00012572525725257255
2890,2018-05-31 09:56:43.654884,0.0004,4.0000400004000045e-09,6,39,12,47,0.00012692126921269215
2891,2018-05-31 09:56:44.584413,0.0004,4.0000400004000045e-09,7,34,20,64,0.00012589725897258974
2892,2018-05-31 09:56:45.527769,0.0004,4.0000400004000045e-09,2,24,2,45,0.00012643326433264335
2893,2018-05-31 09:56:46.520469,0.0004,4.0000400004000045e-09,7,6,15,39,0.00012676526765267654
2894,2018-05-31 09:56:47.523276,0.0004,4.0000400004000045e-09,1,36,-1,62,0.00012573725737257375
2895,2018-05-31 09:56:48.559497,0.0004,4.0000400004000045e-09,0,48,18,37,0.00012664126641266413
2896,2018-05-31 09:56:49.633922,0.0004,4.0000400004000045e-09,1,34,21,41,0.00012620126201262014
2897,2018-05-31 09:56:50.652348,0.0004,4.0000400004000045e-09,6,2,-1,53,0.00012740927409274095
2898,2018-05-31 09:56:51.667152,0.0004,4.0000400004000045e-09,4,36,10,64,0.00012595325953259533
2899,2018-05-31 09:56:52.710591,0.0004,4.0000400004000045e-09,8,13,12,41,0.00012671726717267175
2900,2018-05-31 09:56:53.662167,0.0004,4.0000400004000045e-09,3,2,7,19,0.00012686526865268654
2901,2018-05-31 09:56:54.595644,0.0004,4.0000400004000045e-09,8,48,1,5,0.00012680526805268055
2902,2018-05-31 09:56:55.589489,0.0004,4.0000400004000045e-09,5,13,15,17,0.00012584125841258413
2903,2018-05-31 09:56:56.503544,0.0004,4.0000400004000045e-09,1,20,-2,27,0.00012608926089260894
2904,2018-05-31 09:56:57.424336,0.0004,4.0000400004000045e-09,3,31,14,46,0.00012585725857258573
2905,2018-05-31 09:56:58.405166,0.0004,4.0000400004000045e-09,7,1,18,7,0.00012570925709257095
2906,2018-05-31 09:56:59.348317,0.0004,4.0000400004000045e-09,3,3,7,47,0.00012629326293262934
2907,2018-05-31 09:57:00.316195,0.0004,4.0000400004000045e-09,7,10,-1,27,0.00012581725817258175
2908,2018-05-31 09:57:01.323698,0.0004,4.0000400004000045e-09,0,25,5,58,0.00012576125761257613
2909,2018-05-31 09:57:02.266808,0.0004,4.0000400004000045e-09,5,26,12,28,0.00012574925749257493
2910,2018-05-31 09:57:03.271667,0.0004,4.0000400004000045e-09,4,31,6,47,0.00012706127061270613
2911,2018-05-31 09:57:04.243496,0.0004,4.0000400004000045e-09,8,51,7,56,0.00012588925889258894
2912,2018-05-31 09:57:05.195032,0.0004,4.0000400004000045e-09,1,44,-3,4,0.00012577325773257734
2913,2018-05-31 09:57:06.124797,0.0004,4.0000400004000045e-09,4,4,10,40,0.00012576125761257613
2914,2018-05-31 09:57:07.099874,0.0004,4.0000400004000045e-09,5,35,1,57,0.00012590125901259014
2915,2018-05-31 09:57:08.069211,0.0004,4.0000400004000045e-09,1,42,17,64,0.00012580125801258014
2916,2018-05-31 09:57:09.018287,0.0004,4.0000400004000045e-09,4,35,21,10,0.00012584125841258413
2917,2018-05-31 09:57:09.943293,0.0004,4.0000400004000045e-09,2,39,9,48,0.00012576125761257613
2918,2018-05-31 09:57:10.915987,0.0004,4.0000400004000045e-09,7,8,20,49,0.00012663726637266375
2919,2018-05-31 09:57:11.853344,0.0004,4.0000400004000045e-09,4,51,7,56,0.00012630126301263014
2920,2018-05-31 09:57:12.775198,0.0004,4.0000400004000045e-09,0,10,16,32,0.00012575725757257573
2921,2018-05-31 09:57:13.767478,0.0004,4.0000400004000045e-09,7,23,12,61,0.00012637326373263734
2922,2018-05-31 09:57:14.728658,0.0004,4.0000400004000045e-09,1,51,13,14,0.00012577325773257734
2923,2018-05-31 09:57:15.732558,0.0004,4.0000400004000045e-09,7,21,8,60,0.00012691326913269135
2924,2018-05-31 09:57:16.737773,0.0004,4.0000400004000045e-09,9,10,22,40,0.00012610526105261054
2925,2018-05-31 09:57:17.652935,0.0004,4.0000400004000045e-09,0,6,9,17,0.00012568125681256814
2926,2018-05-31 09:57:18.671035,0.0004,4.0000400004000045e-09,0,26,0,50,0.00012666126661266613
2927,2018-05-31 09:57:19.615332,0.0004,4.0000400004000045e-09,5,10,20,3,0.00012648926489264894
2928,2018-05-31 09:57:20.593567,0.0004,4.0000400004000045e-09,0,14,-3,3,0.00012585725857258573
2929,2018-05-31 09:57:21.553966,0.0004,4.0000400004000045e-09,0,45,12,11,0.00012690526905269055
2930,2018-05-31 09:57:22.481761,0.0004,4.0000400004000045e-09,0,23,16,32,0.00012577725777257774
2931,2018-05-31 09:57:23.449021,0.0004,4.0000400004000045e-09,2,45,22,51,0.00012568525685256854
2932,2018-05-31 09:57:24.421908,0.0004,4.0000400004000045e-09,5,28,13,45,0.00012595725957259573
2933,2018-05-31 09:57:25.379622,0.0004,4.0000400004000045e-09,3,31,21,27,0.00012579725797257974
2934,2018-05-31 09:57:26.353057,0.0004,4.0000400004000045e-09,7,15,20,47,0.00012582125821258215
2935,2018-05-31 09:57:27.349678,0.0004,4.0000400004000045e-09,3,39,2,61,0.00012701727017270175
2936,2018-05-31 09:57:28.317843,0.0004,4.0000400004000045e-09,4,44,5,53,0.00012591725917259175
2937,2018-05-31 09:57:29.289281,0.0004,4.0000400004000045e-09,2,33,3,43,0.00012627726277262774
2938,2018-05-31 09:57:30.232982,0.0004,4.0000400004000045e-09,9,8,17,2,0.00012630126301263014
2939,2018-05-31 09:57:31.149565,0.0004,4.0000400004000045e-09,6,13,2,34,0.00012580125801258014
2940,2018-05-31 09:57:32.178517,0.0004,4.0000400004000045e-09,8,17,16,59,0.00012706127061270613
2941,2018-05-31 09:57:33.131401,0.0004,4.0000400004000045e-09,7,42,14,25,0.00012571725717257175
2942,2018-05-31 09:57:34.147322,0.0004,4.0000400004000045e-09,4,18,9,25,0.00012584125841258413
2943,2018-05-31 09:57:35.052791,0.0004,4.0000400004000045e-09,5,11,10,8,0.00012576525765257653
2944,2018-05-31 09:57:36.060591,0.0004,4.0000400004000045e-09,8,15,7,54,0.00012678526785267854
2945,2018-05-31 09:57:36.966880,0.0004,4.0000400004000045e-09,7,6,9,7,0.00012695326953269533
2946,2018-05-31 09:57:37.900198,0.0004,4.0000400004000045e-09,0,7,-3,53,0.00012675726757267573
2947,2018-05-31 09:57:38.804753,0.0004,4.0000400004000045e-09,3,13,16,16,0.00012621726217262175
2948,2018-05-31 09:57:39.743667,0.0004,4.0000400004000045e-09,2,37,19,64,0.00012575725757257573
2949,2018-05-31 09:57:40.704444,0.0004,4.0000400004000045e-09,1,20,18,44,0.00012666926669266694
2950,2018-05-31 09:57:41.651580,0.0004,4.0000400004000045e-09,0,8,13,31,0.00012731327313273135
2951,2018-05-31 09:57:42.571203,0.0004,4.0000400004000045e-09,2,37,-1,23,0.00012587325873258734
2952,2018-05-31 09:57:43.523837,0.0004,4.0000400004000045e-09,3,3,-1,42,0.00012711327113271135
2953,2018-05-31 09:57:44.461119,0.0004,4.0000400004000045e-09,0,25,7,43,0.00012578925789257894
2954,2018-05-31 09:57:45.440006,0.0004,4.0000400004000045e-09,4,33,6,61,0.00012612526125261255
2955,2018-05-31 09:57:46.392940,0.0004,4.0000400004000045e-09,6,4,9,21,0.00012639726397263974
2956,2018-05-31 09:57:47.376037,0.0004,4.0000400004000045e-09,0,25,7,21,0.00012582525825258255
2957,2018-05-31 09:57:48.295152,0.0004,4.0000400004000045e-09,1,50,22,10,0.00012589325893258934
2958,2018-05-31 09:57:49.265107,0.0004,4.0000400004000045e-09,6,37,6,52,0.00012569725697256974
2959,2018-05-31 09:57:50.217928,0.0004,4.0000400004000045e-09,6,31,21,25,0.00012568925689256894
2960,2018-05-31 09:57:51.157526,0.0004,4.0000400004000045e-09,0,46,4,54,0.00012568525685256854
2961,2018-05-31 09:57:52.143748,0.0004,4.0000400004000045e-09,9,34,21,49,0.00012619326193261934
2962,2018-05-31 09:57:53.084939,0.0004,4.0000400004000045e-09,9,16,12,50,0.00012645726457264573
2963,2018-05-31 09:57:53.984644,0.0004,4.0000400004000045e-09,0,37,2,10,0.00012591325913259135
2964,2018-05-31 09:57:54.911712,0.0004,4.0000400004000045e-09,9,5,16,54,0.00012687326873268734
2965,2018-05-31 09:57:55.908367,0.0004,4.0000400004000045e-09,2,17,6,45,0.00012594125941259413
2966,2018-05-31 09:57:56.874119,0.0004,4.0000400004000045e-09,4,33,19,41,0.00012579325793257934
2967,2018-05-31 09:57:57.795227,0.0004,4.0000400004000045e-09,7,9,12,2,0.00012630926309263095
2968,2018-05-31 09:57:58.731668,0.0004,4.0000400004000045e-09,5,18,16,43,0.00012689726897268974
2969,2018-05-31 09:57:59.656803,0.0004,4.0000400004000045e-09,4,22,0,4,0.00012678126781267814
2970,2018-05-31 09:58:00.660280,0.0004,4.0000400004000045e-09,2,11,9,15,0.00012574525745257453
2971,2018-05-31 09:58:01.680772,0.0004,4.0000400004000045e-09,0,22,1,27,0.00012659726597265974
2972,2018-05-31 09:58:02.663857,0.0004,4.0000400004000045e-09,4,32,-2,59,0.00012642126421264215
2973,2018-05-31 09:58:03.680653,0.0004,4.0000400004000045e-09,7,24,19,64,0.00012578125781257814
2974,2018-05-31 09:58:04.641280,0.0004,4.0000400004000045e-09,3,13,17,52,0.00012576925769257693
2975,2018-05-31 09:58:05.597945,0.0004,4.0000400004000045e-09,0,14,14,34,0.00012615726157261573
2976,2018-05-31 09:58:06.544636,0.0004,4.0000400004000045e-09,1,43,1,15,0.00012572525725257255
2977,2018-05-31 09:58:07.530674,0.0004,4.0000400004000045e-09,6,41,1,9,0.00012586525865258653
2978,2018-05-31 09:58:08.583051,0.0004,4.0000400004000045e-09,1,38,5,39,0.00012718927189271894
2979,2018-05-31 09:58:09.551714,0.0004,4.0000400004000045e-09,0,39,-2,40,0.00012578125781257814
2980,2018-05-31 09:58:10.502736,0.0004,4.0000400004000045e-09,8,33,21,29,0.00012580925809258095
2981,2018-05-31 09:58:11.425601,0.0004,4.0000400004000045e-09,8,48,4,47,0.00012748927489274894
2982,2018-05-31 09:58:12.367852,0.0004,4.0000400004000045e-09,7,34,9,29,0.00012569725697256974
2983,2018-05-31 09:58:13.334689,0.0004,4.0000400004000045e-09,4,24,12,25,0.00012582525825258255
2984,2018-05-31 09:58:14.405337,0.0004,4.0000400004000045e-09,0,50,19,23,0.00012580925809258095
2985,2018-05-31 09:58:15.349821,0.0004,4.0000400004000045e-09,5,2,14,48,0.00012572525725257255
2986,2018-05-31 09:58:16.313382,0.0004,4.0000400004000045e-09,6,46,11,28,0.00012571725717257175
2987,2018-05-31 09:58:17.308305,0.0004,4.0000400004000045e-09,6,6,5,14,0.00012817728177281774
2988,2018-05-31 09:58:18.293507,0.0004,4.0000400004000045e-09,4,29,16,48,0.00012571325713257135
2989,2018-05-31 09:58:19.289238,0.0004,4.0000400004000045e-09,0,27,2,63,0.00012571725717257175
2990,2018-05-31 09:58:20.299144,0.0004,4.0000400004000045e-09,8,2,19,3,0.00012612526125261255
2991,2018-05-31 09:58:21.324210,0.0004,4.0000400004000045e-09,2,35,8,58,0.00012596525965259653
2992,2018-05-31 09:58:22.282333,0.0004,4.0000400004000045e-09,8,13,-3,23,0.00012616126161261613
2993,2018-05-31 09:58:23.237860,0.0004,4.0000400004000045e-09,1,27,7,24,0.00012611326113261135
2994,2018-05-31 09:58:24.185487,0.0004,4.0000400004000045e-09,5,34,11,2,0.00012570525705257054
2995,2018-05-31 09:58:25.124464,0.0004,4.0000400004000045e-09,4,16,7,2,0.00012661326613266135
2996,2018-05-31 09:58:26.170802,0.0004,4.0000400004000045e-09,9,12,14,45,0.00012582125821258215
2997,2018-05-31 09:58:27.132316,0.0004,4.0000400004000045e-09,4,44,19,45,0.00012625326253262533
2998,2018-05-31 09:58:28.074184,0.0004,4.0000400004000045e-09,5,7,0,45,0.00012708127081270814
2999,2018-05-31 09:58:29.114038,0.0004,4.0000400004000045e-09,3,12,21,36,0.00012584925849258493
3000,2018-05-31 09:58:30.076446,0.0004,4.0000400004000045e-09,1,8,11,50,0.00012709727097270974
3001,2018-05-31 09:58:31.034146,0.0004,4.0000400004000045e-09,4,45,15,27,0.00012594125941259413
